date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:17:19	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:17:19%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-LogicalPlan-Window.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-LogicalPlan-Window.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:17:19	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:17:19%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-LogicalPlan-WithWindowDefinition.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-LogicalPlan-WithWindowDefinition.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:17:19	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:17:19%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-LogicalPlan-WriteToDataSourceV2.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-LogicalPlan-WriteToDataSourceV2.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:17:19	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:17:19%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-LogicalPlan-View.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-LogicalPlan-View.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:17:20	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:17:20%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkPlan.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkPlan.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:17:20	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:17:20%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-CodegenSupport.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-CodegenSupport.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:17:20	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:17:20%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkPlan-DataSourceScanExec.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkPlan-DataSourceScanExec.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:17:21	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:17:20%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-ColumnarBatchScan.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-ColumnarBatchScan.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:17:21	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:17:21%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-ObjectConsumerExec.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-ObjectConsumerExec.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:17:21	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:17:21%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkPlan-BaseLimitExec.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkPlan-BaseLimitExec.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:17:21	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:17:21%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkPlan-Exchange.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkPlan-Exchange.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:17:22	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:17:22%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-Projection.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-Projection.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:17:22	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:17:22%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-UnsafeProjection.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-UnsafeProjection.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:17:22	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:17:22%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-GenerateUnsafeProjection.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-GenerateUnsafeProjection.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:17:23	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:17:23%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-GenerateMutableProjection.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-GenerateMutableProjection.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:17:23	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:17:23%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-InterpretedProjection.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-InterpretedProjection.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:17:23	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:17:23%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-CodeGeneratorWithInterpretedFallback.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-CodeGeneratorWithInterpretedFallback.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:17:24	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:17:23%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SQLMetric.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SQLMetric.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:17:24	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:17:24%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkPlan-BroadcastExchangeExec.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkPlan-BroadcastExchangeExec.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:17:24	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:17:24%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkPlan-BroadcastHashJoinExec.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkPlan-BroadcastHashJoinExec.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:17:24	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:17:24%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkPlan-BroadcastNestedLoopJoinExec.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkPlan-BroadcastNestedLoopJoinExec.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:17:25	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:17:25%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkPlan-CartesianProductExec.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkPlan-CartesianProductExec.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:17:25	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:17:25%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkPlan-CoalesceExec.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkPlan-CoalesceExec.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:17:25	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:17:25%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkPlan-CoGroupExec.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkPlan-CoGroupExec.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:17:26	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:17:26%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkPlan-DataSourceV2ScanExec.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkPlan-DataSourceV2ScanExec.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:17:26	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:17:26%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkPlan-DataWritingCommandExec.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkPlan-DataWritingCommandExec.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:17:26	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:17:26%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkPlan-DebugExec.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkPlan-DebugExec.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:17:26	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:17:26%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkPlan-DeserializeToObjectExec.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkPlan-DeserializeToObjectExec.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:17:27	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:17:27%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkPlan-ExecutedCommandExec.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkPlan-ExecutedCommandExec.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:17:27	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:17:27%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkPlan-ExpandExec.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkPlan-ExpandExec.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:17:27	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:17:27%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkPlan-ExternalRDDScanExec.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkPlan-ExternalRDDScanExec.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:17:27	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:17:27%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkPlan-FileSourceScanExec.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkPlan-FileSourceScanExec.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:17:28	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:17:28%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkPlan-FilterExec.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkPlan-FilterExec.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:17:28	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:17:28%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkPlan-GenerateExec.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkPlan-GenerateExec.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:17:28	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:17:28%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkPlan-HashAggregateExec.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkPlan-HashAggregateExec.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:17:29	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:17:29%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkPlan-InMemoryTableScanExec.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkPlan-InMemoryTableScanExec.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:17:29	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:17:29%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkPlan-LocalTableScanExec.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkPlan-LocalTableScanExec.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:17:29	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:17:29%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkPlan-MapElementsExec.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkPlan-MapElementsExec.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:17:30	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:17:30%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkPlan-ObjectHashAggregateExec.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkPlan-ObjectHashAggregateExec.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:17:30	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:17:30%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkPlan-ObjectProducerExec.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkPlan-ObjectProducerExec.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:17:30	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:17:30%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkPlan-ProjectExec.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkPlan-ProjectExec.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:17:31	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:17:31%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkPlan-RangeExec.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkPlan-RangeExec.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:17:31	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:17:31%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkPlan-RDDScanExec.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkPlan-RDDScanExec.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:17:32	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:17:32%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkPlan-ReusedExchangeExec.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkPlan-ReusedExchangeExec.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
